"UA_GEOID","UA_NAME","avg_frequency","pct_chain","n_rest"
"74044","Reedley--Dinuba, CA",2652.25,0.525,80
"74071","Reedsburg, WI",2932,0.541666666666667,24
"74098","Reedsport, OR",2069.20833333333,0.25,24
"74125","Refugio, TX",4795.58333333333,0.666666666666667,12
"74142","Reidsville, GA",1949.57142857143,0.285714285714286,7
"74152","Reidsville, NC",3039.88372093023,0.465116279069767,43
"74179","Reno, NV--CA",1606.07390510949,0.458029197080292,1096
"74206","Rensselaer, IN",2253.64285714286,0.357142857142857,14
"74260","Rexburg, ID",1805.55737704918,0.40983606557377,61
"74287","Reynoldsville, PA",51.6,0.6,5
"74314","Rhinebeck, NY",2.20689655172414,0.0344827586206897,29
"74341","Rhinelander, WI",2197.42105263158,0.342105263157895,38
"74368","Rice Lake, WI",2357.97058823529,0.470588235294118,34
"74395","Richfield, UT",1264.6875,0.3125,16
"74449","Richgrove, CA",1,0,1
"74557","Richland Center, WI",2278.33333333333,0.333333333333333,9
"74584","Richlands, VA",5314.6,0.8,20
"74601","Richlands South, NC",12167,0.5,2
"74638","Richmond, IN--OH",2900.19191919192,0.656565656565657,99
"74665","Richmond, KY",2759.39583333333,0.635416666666667,96
"74692","Richmond, MI",3113.55,0.55,20
"74719","Richmond, MO",4487.625,0.6875,16
"74746","Richmond, VA",2043.88195897865,0.496023440770197,2389
"74827","Ridgecrest, CA",2556.6935483871,0.516129032258065,62
"74840","Ridgefield, WA",2.28571428571429,0.142857142857143,7
"74854","Ridgeland, SC",4808.72727272727,0.590909090909091,22
"74881","Ridge Manor, FL",1,0,1
"74908","Ridgway, PA",2728.44444444444,0.333333333333333,9
"74935","Rifle, CO",3511.58620689655,0.482758620689655,29
"74962","Rigby, ID",2929.41176470588,0.588235294117647,17
"74989","Rincon, GA",2887.44444444444,0.555555555555556,27
"75016","Rio Bravo--El Cenizo, TX",7485,1,1
"75043","Rio Dell, CA",25,0.2,5
"75072","Rio Grande City--Roma, TX",3316.5,0.611111111111111,54
"75080","Rio Hondo, TX",4948.8,0.6,5
"75097","Rio Vista, CA",3310.46666666667,0.466666666666667,15
"75124","Ripley, MS",3689.90909090909,0.818181818181818,11
"75151","Ripley, TN",4880.3125,0.6875,16
"75178","Ripley, WV",3656.59090909091,0.681818181818182,22
"75205","Ripon, WI",581.857142857143,0.285714285714286,14
"75270","Riverdale, CA",24333,1,1
"75286","River Falls, WI",2632.45714285714,0.4,35
"75340","Riverside--San Bernardino, CA",2123.94597249509,0.559266535690897,3054
"75367","Riverton, WY",2462.25,0.416666666666667,36
"75394","Roanoke, AL",4988,0.583333333333333,12
"75421","Roanoke, VA",2301.87777777778,0.514814814814815,540
"75448","Roanoke Rapids, NC",4033.69491525424,0.711864406779661,59
"75475","Roaring Spring, PA",3760.5,0.357142857142857,14
"75502","Robertsdale, AL",3464,0.428571428571429,28
"75529","Robinson, IL",3260.68181818182,0.5,22
"75556","Robstown, TX",3341.31578947368,0.578947368421053,19
"75583","Rochelle, IL",2595.04166666667,0.458333333333333,24
"75610","Rochester, IN",2996.81818181818,0.409090909090909,22
"75637","Rochester, MN",1926.06343283582,0.485074626865672,268
"75664","Rochester, NY",1593.94665085951,0.356253704801423,1687
"75691","Rockdale, TX",2346.375,0.458333333333333,24
"75718","Rockford, IL",2766.98926654741,0.509838998211091,559
"75732","Rockford, MN",1502.33333333333,0.5,6
"75745","Rock Hill, SC",2398.56666666667,0.620833333333333,240
"75772","Rockingham--Hamlet, NC",3311.14583333333,0.666666666666667,48
"75799","Rockland, ME",1573.78125,0.1875,64
"75826","Rockmart, GA",2019.4,0.52,25
"75853","Rockport, TX",2049.19736842105,0.25,76
"75880","Rock Springs, WY",2686.63793103448,0.482758620689655,58
"75907","Rock Valley, IA",6150.875,0.5,8
"75934","Rockville, IN",3460.53846153846,0.461538461538462,13
"75961","Rocky Ford, CO",3495.625,0.5,8
"75988","Rocky Mount, NC",2281.12328767123,0.616438356164384,146
"76015","Rocky Mount, VA",2857,0.655172413793103,29
"76042","Rogers City, MI",970.785714285714,0.142857142857143,14
"76059","Rogersville, MO",4987,0.727272727272727,11
"76069","Rogersville, TN",3586,0.62962962962963,27
"76123","Rolla, MO",3299.87755102041,0.591836734693878,49
"76177","Romancoke, MD",1,0,1
"76204","Rome, GA",2371.30909090909,0.636363636363636,165
"76231","Rome, NY",1862.72881355932,0.338983050847458,59
"76258","Roosevelt, UT",4134.88235294118,0.705882352941177,17
"76285","Rosamond, CA",2833.95238095238,0.523809523809524,21
"76312","Roseau, MN",2386.06666666667,0.4,15
"76339","Roseburg, OR",2324.03787878788,0.439393939393939,132
"76366","Rose Hill, KS",5297.85714285714,0.714285714285714,7
"76447","Roswell, NM",2273.3625,0.525,80
"76474","Round Lake Beach--McHenry--Grayslake, IL--WI",2648.77534791252,0.47713717693837,503
"76501","Roxboro, NC",2604.45714285714,0.485714285714286,35
"76528","Roxborough Park, CO",4251.55555555556,0.333333333333333,9
"76582","Royston, GA",865.111111111111,0.222222222222222,9
"76595","Ruckersville, VA",1931.16666666667,0.388888888888889,18
"76609","Rugby, ND",511.666666666667,0.333333333333333,9
"76636","Ruidoso, NM",1556.4,0.283333333333333,60
"76663","Ruleville, MS",8427.33333333333,0.666666666666667,3
"76690","Rumford, ME",3383.91666666667,0.333333333333333,12
"76717","Running Springs, CA",835.875,0.125,8
"76744","Rupert, ID",3126.1,0.3,10
"76759","Rush City, MN",2393.66666666667,0.666666666666667,3
"76771","Rushville, IL",2993.63636363636,0.545454545454545,11
"76798","Rushville, IN",4121.05882352941,0.705882352941177,17
"76825","Rusk, TX",4320.5,0.6,10
"76852","Russell, KS",3441.8,0.6,15
"76879","Russells Point, OH",2617.89473684211,0.421052631578947,19
"76906","Russellville, AL",4448.91666666667,0.708333333333333,24
"76933","Russellville, AR",3287.89523809524,0.619047619047619,105
"76960","Russellville, KY",3630.57692307692,0.653846153846154,26
"76987","Ruston, LA",2423.63043478261,0.554347826086957,92
"77014","Rutland, VT",2751.06578947368,0.394736842105263,76
"77027","Sabetha, KS",1595.83333333333,0.666666666666667,6
"77041","Sabina, OH",8111.66666666667,0.333333333333333,3
"77068","Sacramento, CA",1845.96085955487,0.478383218214377,3909
"77095","Safford, AZ",3404.80487804878,0.439024390243902,41
"77149","Saginaw, MI",2961.25,0.570833333333333,240
"77161","Sahuarita--Green Valley, AZ",3418.10169491525,0.576271186440678,59
"77176","St. Albans, VT",1835.95454545455,0.181818181818182,22
"77203","St. Anthony, ID",3484,0.285714285714286,7
"77230","St. Augustine, FL",815.062801932367,0.256038647342995,414
"77284","St. Charles, MN",3126.875,0.5,8
"77311","St. Clair, MO",4190.76923076923,0.461538461538462,13
"77338","St. Cloud, MN",2606.875,0.520833333333333,240
"77365","Ste. Genevieve, MO",2606.61111111111,0.222222222222222,18
"77392","St. Francis, MN",4305.41666666667,0.666666666666667,12
"77446","St. George, UT",1994.75958188153,0.588850174216028,287
"77500","St. Helena, CA",22.0625,0.125,32
"77527","St. Helens, OR",2686.89285714286,0.410714285714286,56
"77554","St. Ignace, MI",1168.95238095238,0.142857142857143,21
"77581","St. James, MN",6466.45454545455,0.636363636363636,11
"77608","St. James, MO",4015.33333333333,0.533333333333333,15
"77635","St. Johns, AZ",4876.4,0.6,5
"77662","St. Johns, MI",3133.13043478261,0.608695652173913,23
"77689","St. Johnsbury, VT",2454.33333333333,0.291666666666667,24
"77716","St. Joseph, IL",2839.72727272727,0.727272727272727,11
"77743","St. Joseph, MO--KS",3002.68131868132,0.642857142857143,182
"77770","St. Louis, MO--IL",2020.15783760313,0.49587494572297,4606
"77797","St. Maries, ID",2719.33333333333,0.333333333333333,9
"77824","St. Martinville, LA",3208.27777777778,0.333333333333333,18
"77841","St. Marys, KS",511.333333333333,0.5,6
"77851","St. Marys, OH",4208.68181818182,0.590909090909091,22
"77878","St. Marys, PA",2151.40909090909,0.318181818181818,22
"77905","St. Marys, WV--OH",7266.875,0.875,8
"77932","St. Marys--Kingsland, GA",3449.09411764706,0.658823529411765,85
"77986","St. Pauls, NC",2290.69230769231,0.384615384615385,13
"78013","St. Peter, MN",2683.83333333333,0.625,24
"78026","St. Simons, GA",618.691176470588,0.161764705882353,68
"78067","Salamanca, NY",2026.29166666667,0.333333333333333,24
"78094","Salem, IL",3158.07407407407,0.666666666666667,27
"78121","Salem, IN",2786.96296296296,0.518518518518518,27
"78148","Salem, MO",4231.17647058824,0.647058823529412,17
"78175","Salem, NJ",1509.22222222222,0.111111111111111,9
"78202","Salem, OH",2960.9375,0.541666666666667,48
"78229","Salem, OR",1933.62367491166,0.415194346289753,566
"78256","Salida, CO",691.355555555556,0.133333333333333,45
"78283","Salina, KS",2840.74107142857,0.642857142857143,112
"78310","Salinas, CA",2492.64264264264,0.48048048048048,333
"78364","Salisbury, MD--DE",2305.63953488372,0.554263565891473,258
"78418","Sallisaw, OK",2513.03333333333,0.7,30
"78445","Salmon, ID",1434.27272727273,0.227272727272727,22
"78472","Saltillo, MS",5916.28571428571,0.428571428571429,7
"78499","Salt Lake City--West Valley City, UT",1792.5223880597,0.495764421137555,2479
"78526","Saluda, SC",5973.7,0.6,10
"78553","San Angelo, TX",2058.27014218009,0.488151658767773,211
"78580","San Antonio, TX",1976.45615169145,0.49859943977591,4641
"78607","San Carlos, AZ",1,0,1
"78634","Sandersville, GA",3445.47058823529,0.647058823529412,17
"78661","San Diego, CA",1455.19997436226,0.364953211126779,7801
"78688","San Diego, TX",4217.14285714286,0.428571428571429,7
"78715","Sandpoint, ID",1292.76543209877,0.209876543209877,81
"78742","Sandusky, MI",2249.18181818182,0.454545454545455,11
"78769","Sandusky, OH",2337.87116564417,0.417177914110429,163
"78823","Sandy, OR",2946.92857142857,0.476190476190476,42
"78850","Sanford, ME",2962.41304347826,0.478260869565217,46
"78877","Sanford, NC",2656.5,0.545454545454545,88
"78904","San Francisco--Oakland, CA",844.877055039314,0.253127233738385,11192
"78931","Sanger, CA",2958.13953488372,0.604651162790698,43
"78958","Sanger, TX",3730.72222222222,0.611111111111111,18
"79012","San Joaquin, CA",19,0.5,2
"79039","San Jose, CA",1385.54750593824,0.385035629453682,4210
"79120","San Luis, AZ",3282.3125,0.4375,16
"79147","San Luis Obispo, CA",992.886010362694,0.295336787564767,193
"79174","San Manuel, AZ",3,0.2,5
"79201","San Marcos, TX",1261.14691943128,0.436018957345972,211
"79255","San Saba, TX",2918.18181818182,0.363636363636364,11
"79282","Santa Barbara, CA",893.746153846154,0.283076923076923,650
"79309","Santa Clarita, CA",1883.24293785311,0.540489642184557,531
"79336","Santa Cruz, CA",821.782051282051,0.278388278388278,546
"79363","Santa Fe, NM",1241.45767195767,0.26984126984127,378
"79417","Santa Maria, CA",2148.25550660793,0.458149779735683,227
"79444","Santa Paula, CA",2449.58139534884,0.511627906976744,43
"79471","Santaquin, UT",2397.16666666667,0.333333333333333,12
"79498","Santa Rosa, CA",1595.85234899329,0.346308724832215,745
"79525","Santa Rosa, NM",2675.5,0.4375,16
"79537","Santa Rosa Beach, FL",641.763157894737,0.0526315789473684,38
"79579","Saranac Lake, NY",1643.66666666667,0.212121212121212,33
"79606","Sarasota--Bradenton, FL",1649.92926565875,0.367710583153348,1852
"79633","Saratoga Springs, NY",1416.04417670683,0.281124497991968,249
"79687","Sauk Centre, MN",2391,0.5,14
"79714","Sault Ste. Marie, MI",2583.7,0.4,40
"79741","Savanna, IL--IA",3361.16666666667,0.333333333333333,12
"79768","Savannah, GA",1623.61780104712,0.433507853403141,955
"79795","Savannah, MO",3946.88888888889,0.444444444444444,9
"79822","Savannah, TN",3086.94285714286,0.542857142857143,35
"79834","Saw Creek, PA",4,0.333333333333333,3
"79876","Sayre, OK",504.142857142857,0.428571428571429,7
"79903","Sayre--Waverly, PA--NY",1957,0.258620689655172,58
"79930","Schulenburg, TX",851.2,0.3,10
"79957","Schuyler, NE",1693.625,0.625,8
"80011","Scott City, KS",3369.92307692308,0.461538461538462,13
"80038","Scott City, MO",4564.66666666667,0.666666666666667,9
"80065","Scottsbluff, NE",1885.14864864865,0.45945945945946,74
"80092","Scottsboro, AL",2526.70833333333,0.520833333333333,48
"80119","Scottsburg, IN",3436.11111111111,0.638888888888889,36
"80173","Scottsville, KY",4471.86666666667,0.666666666666667,15
"80227","Scranton, PA",1740.03870967742,0.317972350230415,1085
"80281","Sealy, TX",3501.33333333333,0.5,18
"80308","Searcy, AR",2586.17857142857,0.595238095238095,84
"80335","Seaside, OR",793.333333333333,0.154761904761905,84
"80362","Seaside--Monterey, CA",1129.95772058824,0.261029411764706,544
"80389","Seattle, WA",1548.16583086392,0.34442671529519,8774
"80400","Sebastian--Vero Beach South--Florida Ridge, FL",1788.10584958217,0.376044568245125,359
"80416","Sebring--Avon Park, FL",2745.48,0.49,100
"80443","Sedalia, MO",2949.17105263158,0.644736842105263,76
"80470","Sedona, AZ",526.663551401869,0.14018691588785,107
"80497","Seguin, TX",2406.45238095238,0.511904761904762,84
"80524","Selma, AL",4181.63888888889,0.694444444444444,36
"80551","Selma, CA",2102.53608247423,0.525773195876289,97
"80578","Selmer, TN",4213.4,0.7,10
"80605","Seminole, OK",4867.72727272727,0.818181818181818,11
"80632","Seminole, TX",3093.33333333333,0.458333333333333,24
"80659","Senatobia, MS",4177.04761904762,0.666666666666667,21
"80671","Seneca, SC",1873.875,0.4375,80
"80686","Sequim, WA",780.521739130435,0.282608695652174,46
"80695","Seven Lakes, NC",6319.5,0.333333333333333,6
"80704","Severance, CO",1,0,2
"80713","Sevierville, TN",1647.12288135593,0.525423728813559,236
"80740","Seville, OH",3183,0.555555555555556,9
"80767","Seward, NE",2068.57142857143,0.428571428571429,14
"80794","Seymour, IN",2707.23333333333,0.6,60
"80848","Seymour (Outagamie County), WI",3207.88888888889,0.555555555555556,9
"80875","Shady Cove, OR",2434.7,0.1,10
"80902","Shady Side--Deale, MD",2408.875,0.3125,16
"80929","Shafter, CA",4517.23529411765,0.411764705882353,17
"80956","Shallowater, TX",1,0,1
"80985","Shamokin--Mount Carmel, PA",1447.57142857143,0.30952380952381,42
"81064","Shawano, WI",1267.36363636364,0.393939393939394,33
"81091","Shawnee, OK",2451.33663366337,0.603960396039604,101
"81118","Sheboygan, WI",2198.83050847458,0.384180790960452,177
"81172","Shelby, MT",3907.375,0.375,8
"81199","Shelby, NC",2515.03157894737,0.578947368421053,95
"81226","Shelby, OH",3906.125,0.6875,16
"81253","Shelbyville, IL",3259.3125,0.5,16
"81280","Shelbyville, IN",3071.85714285714,0.673469387755102,49
"81307","Shelbyville, KY",2351.5,0.6,50
"81334","Shelbyville, TN",2088.84210526316,0.578947368421053,57
"81361","Sheldon, IA",3078.7,0.4,10
"81388","Shelley, ID",4258,0.666666666666667,9
"81415","Shelton, WA",2821.36111111111,0.416666666666667,36
"81442","Shenandoah, IA",3880.5,0.428571428571429,14
"81472","Shenandoah--Mahanoy City--Frackville, PA",1126.64705882353,0.205882352941176,34
"81496","Shepherdstown, WV--MD",521.217391304348,0.217391304347826,23
"81523","Sheridan, AR",2596.125,0.5625,16
"81550","Sheridan, IN",3477.14285714286,0.142857142857143,7
"81577","Sheridan, OR",3047.125,0.25,8
"81604","Sheridan, WY",1795.61428571429,0.4,70
"81631","Sherman, TX",2155.2614379085,0.555555555555556,153
"81658","Shippensburg, PA",2593.16216216216,0.513513513513513,37
"81685","Shiprock, NM",3631.83333333333,0.666666666666667,6
"81712","Show Low, AZ",2608.6875,0.46875,32
"81739","Shreveport, LA",2554.0625,0.525297619047619,672
"81766","Sibley, IA",1886.6,0.6,5
"81793","Sidney, MT",1273.8,0.3,20
"81820","Sidney, NE",3340.85714285714,0.428571428571429,14
"81847","Sidney, NY",1874.30769230769,0.153846153846154,13
"81874","Sidney, OH",2753.25454545455,0.581818181818182,55
"81889","Sierra View--Indian Mountain Lake, PA",2343,0.4375,32
"81901","Sierra Vista, AZ",2922.69444444444,0.555555555555556,108
"81928","Sikeston, MO",2646.36363636364,0.636363636363636,44
"81955","Siler City, NC",3456.30303030303,0.484848484848485,33
"81982","Siloam Springs, AR--OK",2484.5,0.46551724137931,58
"82009","Silsbee, TX",5102.38095238095,0.761904761904762,21
"82023","Silt, CO",1.25,0,4
"82036","Silver City, NM",776.025641025641,0.333333333333333,39
"82063","Silver Creek, NY",1183.5,0.166666666666667,12
"82076","Silver Lakes, CA",5.33333333333333,0.333333333333333,3
"82090","Silverthorne--Frisco, CO",1380.36607142857,0.267857142857143,112
"82117","Silverton, OR",1330.91666666667,0.305555555555556,36
"82144","Simi Valley, CA",1972.00793650794,0.48015873015873,252
"82171","Sinton, TX",3587.41666666667,0.416666666666667,12
"82198","Sioux Center, IA",1662.63636363636,0.454545454545455,11
"82225","Sioux City, IA--NE--SD",2731.30204081633,0.563265306122449,245
"82252","Sioux Falls, SD",2082.41687344913,0.583126550868486,403
"82279","Sissonville, WV",3934.4,0.8,5
"82306","Sitka, AK",1227.45161290323,0.161290322580645,31
"82333","Skaneateles, NY",1.6875,0.0625,16
"82360","Skiatook, OK",2976.25,0.55,20
"82387","Skowhegan, ME",3049.51851851852,0.37037037037037,27
"82414","Slaton, TX",2926.85714285714,0.285714285714286,7
"82441","Sleepy Eye, MN",7592.75,0.75,4
"82468","Slidell, LA",2976.93596059113,0.532019704433498,203
"82495","Slippery Rock, PA",3449.35,0.4,20
"82522","Smithfield, NC",2886.28571428571,0.571428571428571,98
"82549","Smithfield, VA",2886.40740740741,0.444444444444444,27
"82562","Smithton, IL",4444.5,0.5,6
"82603","Smithville, TN",4015.73684210526,0.631578947368421,19
"82630","Smithville, TX",2257.1875,0.3125,16
"82665","Sneads Ferry, NC",2.5,0,2
"82675","Snoqualmie, WA",1530.56060606061,0.333333333333333,66
"82684","Snowflake, AZ",2463.28571428571,0.428571428571429,14
"82711","Snyder, TX",1988.57575757576,0.393939393939394,33
"82724","Social Circle, GA",3120.125,0.375,8
"82738","Socorro, NM",2678.52173913043,0.434782608695652,23
"82765","Soda Springs, ID",2104.66666666667,0.5,12
"82792","Sodus, NY",3043.5,0.25,8
"82819","Soldotna, AK",1783.4375,0.25,32
"82846","Soledad, CA",2620.875,0.416666666666667,24
"82873","Solvang--Buellton--Santa Ynez, CA",770.629310344828,0.137931034482759,116
"82900","Somerset, KY",2683.62637362637,0.626373626373626,91
"82913","Somerset, MI",1,0,2
"82927","Somerset, PA",3199.48888888889,0.622222222222222,45
"82937","Somerset, WI",5716.4,0.6,5
"82981","Somerton, AZ",1238.2,0.5,10
"83008","Sonoma, CA",909.818181818182,0.245454545454545,110
"83062","Sonora, TX",3546.63636363636,0.545454545454545,11
"83073","Sonora--Jamestown--Phoenix Lake, CA",1338.53,0.29,100
"83089","Soperton, GA",7096.6,0.6,5
"83116","South Bend, IN--MI",2639.18657937807,0.504091653027823,611
"83143","South Boston, VA",3926.74193548387,0.548387096774194,31
"83156","South Deerfield, MA",2266.05263157895,0.210526315789474,19
"83210","South Fallsburg, NY",1.6,0,5
"83251","South Haven, MI",1631.925,0.4,40
"83278","South Hill, VA",3820.83333333333,0.566666666666667,30
"83305","South Lake Tahoe, CA--NV",1022.6243902439,0.219512195121951,205
"83332","South Lyon--Howell, MI",2127.8,0.523076923076923,260
"83359","Southold, NY",315.556962025316,0.10126582278481,79
"83368","South Paris, ME",1990.22857142857,0.342857142857143,35
"83377","South Pittsburg, TN--AL",4006.7037037037,0.555555555555556,27
"83440","Sparta, GA",12167,0.5,2
"83467","Sparta, IL",5148.09090909091,0.545454545454545,11
"83480","Sparta, MI",4705.72727272727,0.363636363636364,11
"83494","Sparta, TN",3570.73333333333,0.6,30
"83521","Sparta, WI",2893.7037037037,0.481481481481481,27
"83548","Spartanburg, SC",2310.65618448637,0.540880503144654,477
"83575","Spearfish, SD",1862.65217391304,0.5,46
"83602","Spearman, TX",2229.6,0.4,5
"83629","Spencer, IA",3819.1875,0.71875,32
"83656","Spencer, WV",5225,0.833333333333333,6
"83710","Spirit Lake, IA",1919.03076923077,0.4,65
"83764","Spokane, WA",2090.42976939203,0.419287211740042,954
"83791","Spooner, WI",2543,0.266666666666667,15
"83818","Spout Springs, NC",4662.57142857143,0.80952380952381,21
"83859","Spring Creek South, NV",6269.2,0.6,5
"83872","Springfield, GA",1692.25,0.75,8
"83899","Springfield, IL",2546.04464285714,0.504464285714286,448
"83926","Springfield, MA--CT",2749.48946629213,0.399578651685393,1424
"83953","Springfield, MO",2185.1747815231,0.534332084893883,801
"83980","Springfield, OH",2791.83229813665,0.608695652173913,161
"83993","Springfield, TN",2371.69230769231,0.634615384615385,52
"84007","Springfield, VT",2051.52631578947,0.368421052631579,19
"84024","Spring Hill, FL",2759.13553113553,0.553113553113553,273
"84034","Spring Hill, KS",4655.4,0.7,10
"84061","Springhill, LA",4616.38461538462,0.538461538461538,13
"84088","Spring Hill, TN",2960.22340425532,0.670212765957447,94
"84115","Springs, NY",144.647058823529,0.137254901960784,51
"84124","Springtown, TX",3074.75,0.625,16
"84132","Springville, AL",1,0,4
"84142","Springville, NY",5057.94444444444,0.5,18
"84155","Spruce Pine, NC",140.230769230769,0.0769230769230769,13
"84169","Stafford Springs, CT",1531.54545454545,0.272727272727273,11
"84223","Stamford, TX",2083.4,0.4,5
"84277","Stanford, KY",5357.23076923077,0.692307692307692,13
"84290","Stanley, WI",3394,0.25,4
"84304","Stansbury Park, UT",4521.42857142857,0.571428571428571,7
"84331","Stanton, KY",1805.05882352941,0.588235294117647,17
"84385","Stanwood, WA",1416.07142857143,0.214285714285714,42
"84412","Staples, MN",4231.22222222222,0.666666666666667,9
"84429","Star, ID",2587.42857142857,0.571428571428571,14
"84439","Starke, FL",3752.2,0.68,25
"84466","Starkville, MS",2131.08823529412,0.5,102
"84493","State College, PA",1899.48,0.4,225
"84547","Statesboro, GA",2168.98360655738,0.59016393442623,122
"84601","Staunton, IL",2698.30769230769,0.538461538461538,13
"84630","Staunton--Waynesboro, VA",2476.55026455026,0.44973544973545,189
"84655","Stayton, OR",2320.89285714286,0.5,28
"84682","Steamboat Springs, CO",456.471264367816,0.114942528735632,87
"84736","Steeleville, IL",5193.5,0.833333333333333,6
"84763","Stephenville, TX",2923.86666666667,0.5,60
"84790","Sterling, CO",2728.23529411765,0.588235294117647,34
"84817","Sterling, IL",2210.28205128205,0.512820512820513,78
"84871","Stevens Point, WI",2301.08403361345,0.445378151260504,119
"84925","Stewartstown, PA",3105.875,0.5,8
"84952","Stewartville, MN",3344.7,0.7,10
"84979","Stigler, OK",7414,0.8,5
"85033","Stillwater, OK",2291.45762711864,0.64406779661017,118
"85060","Stilwell, OK",2993.64705882353,0.470588235294118,17
"85087","Stockton, CA",2296.84525790349,0.48585690515807,601
"85114","Storm Lake, IA",2655.72413793103,0.620689655172414,29
"85168","Story City, IA",4963.33333333333,0.555555555555556,9
"85195","Strasburg, VA",2140.28571428571,0.333333333333333,21
"85222","Streator, IL",2207.89473684211,0.368421052631579,38
"85249","Stuarts Draft, VA",3019.35294117647,0.529411764705882,17
"85276","Sturgeon Bay, WI",1556.5652173913,0.217391304347826,46
"85303","Sturgis, MI",3620.40740740741,0.666666666666667,27
"85330","Sturgis, SD",2476.44444444444,0.333333333333333,27
"85357","Stuttgart, AR",1909,0.444444444444444,18
"85390","Sugarmill Woods, FL",6246.42857142857,0.714285714285714,7
"85411","Sullivan, IL",2632.5625,0.375,16
"85438","Sullivan, IN",1578,0.235294117647059,17
"85465","Sullivan, MO",3589.22580645161,0.612903225806452,31
"85492","Sullivan City, TX",24333,1,1
"85519","Sulphur, OK",2452.83333333333,0.5,18
"85546","Sulphur Springs, TX",2192.93103448276,0.5,58
"85573","Sultan, WA",541.5,0.142857142857143,14
"85600","Sumiton, AL",6126.42857142857,0.714285714285714,14
"85627","Summersville, WV",3866.79166666667,0.75,24
"85654","Summerville, GA",3469.88888888889,0.666666666666667,27
"85681","Summit Park, UT",3469.27272727273,0.272727272727273,11
"85708","Sumter, SC",2802.71653543307,0.62992125984252,127
"85762","Sunbury, PA",2664.22077922078,0.545454545454545,77
"85775","Sun City Hilton Head, SC",2064.375,0.5625,16
"85789","Sunnyside, WA",2234.81081081081,0.567567567567568,37
"85802","Sunrise Shores, TX",2,0,1
"85816","Sunset, LA",5081.125,0.375,8
"85843","Superior, AZ",1,0,15
"85870","Susanville, CA",2451.79310344828,0.551724137931034,29
"85924","Susquehanna Depot, PA",3.66666666666667,0,3
"85978","Sutherlin, OR",1049.07142857143,0.25,28
"86005","Swainsboro, GA",3809.81818181818,0.727272727272727,22
"86024","Swansboro, NC",2651.31578947368,0.368421052631579,38
"86059","Swanton, VT",6751.28571428571,0.428571428571429,7
"86086","Sweeny, TX",3464.9,0.5,10
"86113","Sweet Home, OR",2524.25,0.45,20
"86140","Sweetwater, TN",2788.73333333333,0.5,30
"86167","Sweetwater, TX",5526.46666666667,0.666666666666667,15
"86194","Sylacauga, AL",3625.44680851064,0.595744680851064,47
"86210","Sylvan Beach, NY",454.571428571429,0.142857142857143,21
"86221","Sylvania, GA",5641.875,0.5,8
"86248","Sylvester, GA",3244.30434782609,0.521739130434783,23
"86275","Syracuse, IN",2372.75,0.357142857142857,28
"86302","Syracuse, NY",2182.29200819672,0.364754098360656,976
"86315","Tabor City, NC--SC",3502.33333333333,0.333333333333333,9
"86329","Taft, CA",3221.53846153846,0.5,26
"86356","Taft, TX",5044,0.4,5
"86383","Tahlequah, OK",2101,0.563636363636364,55
"86410","Tahoka, TX",12176,1,2
"86437","Talladega, AL",2754,0.571428571428571,28
"86464","Tallahassee, FL",1772.03609022556,0.497744360902256,665
"86491","Tallassee, AL",2305,0.692307692307692,13
"86518","Tallulah, LA",4952.63636363636,0.818181818181818,11
"86545","Tama, IA",3169.08333333333,0.75,12
"86572","Tamaqua, PA",720.708333333333,0.208333333333333,24
"86599","Tampa--St. Petersburg, FL",1838.67721120554,0.4255587031791,6354
"86626","Taneytown, MD",5396.73333333333,0.533333333333333,15
"86653","Taos, NM",1299.97777777778,0.188888888888889,90
"86680","Tappahannock, VA",4558.65217391304,0.608695652173913,23
"86707","Tarboro, NC",3790.83333333333,0.583333333333333,24
"86734","Taylor, TX",2410.86046511628,0.534883720930233,43
"86761","Taylorsville, NC",3376.26086956522,0.565217391304348,23
"86788","Taylorville, IL",3130.23076923077,0.538461538461538,26
"86815","Tazewell, VA",1712.30769230769,0.384615384615385,13
"86830","Tea, SD",8178,0.666666666666667,3
"86842","Teague, TX",10415.6666666667,0.666666666666667,3
"86869","Tehachapi--Golden Hills, CA",1854.19607843137,0.372549019607843,51
"86950","Tell City, IN--KY",2492.96428571429,0.464285714285714,28
"87058","Temple, TX",2741.98672566372,0.584070796460177,226
"87112","Terra Bella, CA",3,0,1
"87139","Terre Haute, IN",2489.69327731092,0.546218487394958,238
"87166","Terrell, TX",1776.86274509804,0.529411764705882,51
"87193","Texarkana--Texarkana, TX--AR",2362.62264150943,0.547169811320755,212
"87220","Texas City, TX",2705.01142857143,0.508571428571429,175
"87247","Thayer, MO--AR",1972.58333333333,0.416666666666667,12
"87263","The Dalles, OR--WA",1715.54237288136,0.35593220338983,59
"87301","Thermopolis, WY",1162.11111111111,0.277777777777778,18
"87355","Thief River Falls, MN",2823.81818181818,0.727272727272727,22
"87382","Thomaston, GA",3740.11904761905,0.595238095238095,42
"87409","Thomasville, AL",2985.8,0.533333333333333,15
"87436","Thomasville, GA",2111.275,0.475,80
"87463","Thomson, GA",2363.77419354839,0.580645161290323,31
"87490","Thousand Oaks, CA",1390.74285714286,0.451428571428571,525
"87517","Three Rivers, MI",4481.25,0.464285714285714,28
"87544","Thurmont, MD",2926.45454545455,0.454545454545455,22
"87571","Ticonderoga, NY",1235.54545454545,0.0909090909090909,11
